GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G43432,0.000537030752354001,AT3G43432,3,-1,protein_coding,na
AT3G01560,0.000537030267124767,AT3G01560,3,1,transcription_factor,Trihelix
AT1G03670,0.000537029657440674,AT1G03670,1,-1,protein_coding,na
AT5G12000,0.000537028200754772,AT5G12000,5,-1,protein_coding,na
AT1G60983,0.000537027887182026,SCRL8,1,1,protein_coding,na
AT4G09450,0.000537027505256417,AT4G09450,4,1,transcription_factor,MYB-related
AT1G56160,0.000537021406832639,ATMYB72,1,1,transcription_factor,MYB
AT2G10020,0.000537021155951855,AT2G10020,2,1,protein_coding,na
AT1G57820,0.000537019162625276,VIM1,1,-1,protein_coding,na
AT4G05190,0.000537018266406063,ATK5,4,1,protein_coding,na
AT5G23190,0.000537018098689968,CYP86B1,5,-1,protein_coding,na
AT3G07070,0.000537016963048347,AT3G07070,3,1,protein_coding,na
AT1G07800,0.000537012217784078,AT1G07800,1,1,transposable_element_gene,na
AT1G11640,0.000537012217784078,AT1G11640,1,-1,tRNA,na
AT1G18191,0.000537012217784078,AT1G18191,1,-1,pseudogene,na
AT1G22580,0.000537012217784078,AT1G22580,1,1,transposable_element_gene,na
AT1G24967,0.000537012217784078,AT1G24967,1,-1,transposable_element_gene,na
AT1G26916,0.000537012217784078,AT1G26916,1,1,protein_coding,na
AT1G30310,0.000537012217784078,AT1G30310,1,-1,transposable_element_gene,na
AT1G33743,0.000537012217784078,AT1G33743,1,1,pseudogene,na
AT1G34230,0.000537012217784078,AT1G34230,1,-1,transposable_element_gene,na
AT1G34240,0.000537012217784078,AT1G34240,1,1,transposable_element_gene,na
AT1G35200,0.000537012217784078,AT1G35200,1,-1,pseudogene,na
AT1G35360,0.000537012217784078,AT1G35360,1,1,transposable_element_gene,na
AT1G35930,0.000537012217784078,AT1G35930,1,1,transposable_element_gene,na
AT1G36440,0.000537012217784078,AT1G36440,1,1,transposable_element_gene,na
AT1G36495,0.000537012217784078,AT1G36495,1,1,transposable_element_gene,na
AT1G36500,0.000537012217784078,AT1G36500,1,1,transposable_element_gene,na
AT1G37007,0.000537012217784078,AT1G37007,1,-1,protein_coding,na
AT1G40099,0.000537012217784078,AT1G40099,1,1,transposable_element_gene,na
AT1G41790,0.000537012217784078,AT1G41790,1,1,transposable_element_gene,na
AT1G42400,0.000537012217784078,AT1G42400,1,-1,transposable_element_gene,na
AT1G43725,0.000537012217784078,AT1G43725,1,1,transposable_element_gene,na
AT1G43835,0.000537012217784078,AT1G43835,1,1,transposable_element_gene,na
AT1G44875,0.000537012217784078,AT1G44875,1,1,transposable_element_gene,na
AT1G54750,0.000537012217784078,AT1G54750,1,1,transposable_element_gene,na
AT1G62835,0.000537012217784078,AT1G62835,1,-1,pseudogene,na
AT1G62863,0.000537012217784078,AT1G62863,1,1,protein_coding,na
AT1G64730,0.000537012217784078,AT1G64730,1,1,pseudogene,na
AT1G68970,0.000537012217784078,AT1G68970,1,-1,tRNA,na
AT1G77138,0.000537012217784078,AT1G77138,1,1,ncRNA,na
AT1G77820,0.000537012217784078,AT1G77820,1,1,transposable_element_gene,na
AT2G03915,0.000537012217784078,AT2G03915,2,-1,transposable_element_gene,na
AT2G05914,0.000537012217784078,AT2G05914,2,-1,ncRNA,na
AT2G06130,0.000537012217784078,AT2G06130,2,-1,transposable_element_gene,na
AT2G06235,0.000537012217784078,AT2G06235,2,1,transposable_element_gene,na
AT2G06280,0.000537012217784078,AT2G06280,2,1,transposable_element_gene,na
AT2G06380,0.000537012217784078,AT2G06380,2,-1,transposable_element_gene,na
AT2G06550,0.000537012217784078,AT2G06550,2,-1,transposable_element_gene,na
AT2G06660,0.000537012217784078,AT2G06660,2,-1,transposable_element_gene,na
AT2G06870,0.000537012217784078,AT2G06870,2,-1,transposable_element_gene,na
AT2G07363,0.000537012217784078,AT2G07363,2,-1,protein_coding,na
AT2G07520,0.000537012217784078,AT2G07520,2,1,transposable_element_gene,na
AT2G10230,0.000537012217784078,AT2G10230,2,1,transposable_element_gene,na
AT2G11350,0.000537012217784078,AT2G11350,2,1,transposable_element_gene,na
AT2G11730,0.000537012217784078,AT2G11730,2,1,transposable_element_gene,na
AT2G12390,0.000537012217784078,AT2G12390,2,1,transposable_element_gene,na
AT2G12870,0.000537012217784078,AT2G12870,2,-1,transposable_element_gene,na
AT2G12910,0.000537012217784078,AT2G12910,2,1,transposable_element_gene,na
AT2G13180,0.000537012217784078,AT2G13180,2,1,transposable_element_gene,na
AT2G13530,0.000537012217784078,AT2G13530,2,-1,transposable_element_gene,na
AT2G14590,0.000537012217784078,AT2G14590,2,1,transposable_element_gene,na
AT2G16080,0.000537012217784078,AT2G16080,2,-1,pseudogene,na
AT2G21000,0.000537012217784078,AT2G21000,2,1,transposable_element_gene,na
AT2G22580,0.000537012217784078,AT2G22580,2,1,tRNA,na
AT2G30032,0.000537012217784078,AT2G30032,2,-1,protein_coding,na
AT2G33815,0.000537012217784078,AT2G33815,2,-1,ncRNA,na
AT2G40805,0.000537012217784078,MIR319C,2,1,miRNA,na
AT2G46787,0.000537012217784078,AT2G46787,2,1,protein_coding,na
AT3G04485,0.000537012217784078,AT3G04485,3,1,ncRNA,na
AT3G10526,0.000537012217784078,AT3G10526,3,1,protein_coding,na
AT3G13061,0.000537012217784078,AT3G13061,3,-1,ncRNA,na
AT3G14500,0.000537012217784078,AT3G14500,3,1,transposable_element_gene,na
AT3G18827,0.000537012217784078,MIR868A,3,1,miRNA,na
AT3G24332,0.000537012217784078,AT3G24332,3,-1,ncRNA,na
AT3G24675,0.000537012217784078,AT3G24675,3,-1,transposable_element_gene,na
AT3G27895,0.000537012217784078,AT3G27895,3,-1,transposable_element_gene,na
AT3G29615,0.000537012217784078,AT3G29615,3,1,transposable_element_gene,na
AT3G29648,0.000537012217784078,AT3G29648,3,1,transposable_element_gene,na
AT3G30250,0.000537012217784078,AT3G30250,3,-1,transposable_element_gene,na
AT3G30832,0.000537012217784078,AT3G30832,3,-1,transposable_element_gene,na
AT3G31358,0.000537012217784078,AT3G31358,3,-1,transposable_element_gene,na
AT3G31470,0.000537012217784078,AT3G31470,3,-1,transposable_element_gene,na
AT3G31475,0.000537012217784078,AT3G31475,3,1,transposable_element_gene,na
AT3G32164,0.000537012217784078,AT3G32164,3,-1,transposable_element_gene,na
AT3G33106,0.000537012217784078,AT3G33106,3,1,transposable_element_gene,na
AT3G33115,0.000537012217784078,AT3G33115,3,1,transposable_element_gene,na
AT3G33160,0.000537012217784078,AT3G33160,3,1,transposable_element_gene,na
AT3G33215,0.000537012217784078,AT3G33215,3,1,transposable_element_gene,na
AT3G42240,0.000537012217784078,AT3G42240,3,-1,transposable_element_gene,na
AT3G42280,0.000537012217784078,AT3G42280,3,-1,transposable_element_gene,na
AT3G42290,0.000537012217784078,AT3G42290,3,1,transposable_element_gene,na
AT3G42440,0.000537012217784078,AT3G42440,3,1,transposable_element_gene,na
AT3G42792,0.000537012217784078,AT3G42792,3,1,transposable_element_gene,na
AT3G43070,0.000537012217784078,AT3G43070,3,1,transposable_element_gene,na
AT3G43095,0.000537012217784078,AT3G43095,3,-1,transposable_element_gene,na
AT3G43128,0.000537012217784078,AT3G43128,3,1,transposable_element_gene,na
AT3G43625,0.000537012217784078,AT3G43625,3,-1,transposable_element_gene,na
AT3G44267,0.000537012217784078,AT3G44267,3,1,transposable_element_gene,na
AT3G44270,0.000537012217784078,AT3G44270,3,1,transposable_element_gene,na
AT3G45256,0.000537012217784078,AT3G45256,3,1,transposable_element_gene,na
AT3G46382,0.000537012217784078,AT3G46382,3,1,transposable_element_gene,na
AT3G50337,0.000537012217784078,AT3G50337,3,-1,protein_coding,na
AT3G50505,0.000537012217784078,AT3G50505,3,-1,tRNA,na
AT3G52748,0.000537012217784078,AT3G52748,3,1,ncRNA,na
AT3G57157,0.000537012217784078,AT3G57157,3,1,ncRNA,na
AT4G04175,0.000537012217784078,AT4G04175,4,1,transposable_element_gene,na
AT4G04293,0.000537012217784078,AT4G04293,4,1,transposable_element_gene,na
AT4G06589,0.000537012217784078,AT4G06589,4,-1,transposable_element_gene,na
AT4G07480,0.000537012217784078,AT4G07480,4,1,transposable_element_gene,na
AT4G07496,0.000537012217784078,AT4G07496,4,1,transposable_element_gene,na
AT4G07736,0.000537012217784078,AT4G07736,4,1,transposable_element_gene,na
AT4G07760,0.000537012217784078,AT4G07760,4,1,transposable_element_gene,na
AT4G07934,0.000537012217784078,AT4G07934,4,-1,transposable_element_gene,na
AT4G07936,0.000537012217784078,AT4G07936,4,1,transposable_element_gene,na
AT4G08054,0.000537012217784078,AT4G08054,4,-1,transposable_element_gene,na
AT4G08275,0.000537012217784078,AT4G08275,4,1,transposable_element_gene,na
AT4G08347,0.000537012217784078,AT4G08347,4,1,pseudogene,na
AT4G08871,0.000537012217784078,AT4G08871,4,1,transposable_element_gene,na
AT4G09875,0.000537012217784078,AT4G09875,4,-1,transposable_element_gene,na
AT4G12065,0.000537012217784078,AT4G12065,4,-1,tRNA,na
AT4G12200,0.000537012217784078,AT4G12200,4,1,transposable_element_gene,na
AT4G15242,0.000537012217784078,AT4G15242,4,-1,ncRNA,na
AT4G16010,0.000537012217784078,AT4G16010,4,1,transposable_element_gene,na
AT4G16235,0.000537012217784078,AT4G16235,4,1,tRNA,na
AT4G18282,0.000537012217784078,AT4G18282,4,1,protein_coding,na
AT4G20362,0.000537012217784078,AT4G20362,4,-1,ncRNA,na
AT4G21216,0.000537012217784078,AT4G21216,4,-1,protein_coding,na
AT4G27210,0.000537012217784078,AT4G27210,4,1,transposable_element_gene,na
AT5G10850,0.000537012217784078,AT5G10850,5,1,transposable_element_gene,na
AT5G14840,0.000537012217784078,AT5G14840,5,-1,pseudogene,na
AT5G15546,0.000537012217784078,AT5G15546,5,1,pseudogene,na
AT5G21005,0.000537012217784078,AT5G21005,5,-1,protein_coding,na
AT5G28143,0.000537012217784078,AT5G28143,5,-1,pseudogene,na
AT5G28225,0.000537012217784078,AT5G28225,5,-1,transposable_element_gene,na
AT5G28624,0.000537012217784078,AT5G28624,5,-1,transposable_element_gene,na
AT5G29031,0.000537012217784078,AT5G29031,5,-1,transposable_element_gene,na
AT5G31884,0.000537012217784078,AT5G31884,5,1,transposable_element_gene,na
AT5G32600,0.000537012217784078,AT5G32600,5,-1,transposable_element_gene,na
AT5G32950,0.000537012217784078,AT5G32950,5,1,transposable_element_gene,na
AT5G33392,0.000537012217784078,AT5G33392,5,1,transposable_element_gene,na
AT5G33399,0.000537012217784078,AT5G33399,5,-1,ncRNA,na
AT5G33436,0.000537012217784078,AT5G33436,5,-1,pseudogene,na
AT5G34790,0.000537012217784078,AT5G34790,5,1,transposable_element_gene,na
AT5G34795,0.000537012217784078,AT5G34795,5,1,pseudogene,na
AT5G34864,0.000537012217784078,AT5G34864,5,1,transposable_element_gene,na
AT5G35348,0.000537012217784078,AT5G35348,5,1,transposable_element_gene,na
AT5G35354,0.000537012217784078,AT5G35354,5,-1,transposable_element_gene,na
AT5G35631,0.000537012217784078,AT5G35631,5,-1,protein_coding,na
AT5G37732,0.000537012217784078,AT5G37732,5,-1,pseudogene,na
AT5G37872,0.000537012217784078,AT5G37872,5,1,transposable_element_gene,na
AT5G40395,0.000537012217784078,U6acat,5,-1,snRNA,na
AT3G49440,0.000537012217764111,AT3G49440,3,-1,protein_coding,na
AT5G07160,0.000537012217754683,AT5G07160,5,-1,transcription_factor,bZIP
AT4G05230,0.000537012217722118,AT4G05230,4,1,protein_coding,na
AT2G11462,0.000537012217703802,AT2G11462,2,-1,protein_coding,na
AT5G35695,0.000537012217345715,AT5G35695,5,1,protein_coding,na
AT3G29785,0.000537012216394351,AT3G29785,3,-1,protein_coding,na
AT5G36080,0.000537012215668346,AT5G36080,5,1,protein_coding,na
AT1G13485,0.000537012213943247,AT1G13485,1,-1,protein_coding,na
AT3G30805,0.000537012213657843,AT3G30805,3,-1,protein_coding,na
AT3G32130,0.000537012206305705,AT3G32130,3,1,protein_coding,na
AT5G06040,0.000537012189591957,AT5G06040,5,1,protein_coding,na
AT3G32960,0.000537012183525645,AT3G32960,3,1,protein_coding,na
AT3G56390,0.000537012179220053,AT3G56390,3,1,protein_coding,na
AT3G22022,0.000537012163337906,AT3G22022,3,1,protein_coding,na
AT1G02210,0.000537012142741402,AT1G02210,1,-1,protein_coding,na
AT3G18957,0.000537012112803087,AT3G18957,3,-1,protein_coding,na
AT4G31280,0.000537012091189598,AT4G31280,4,-1,protein_coding,na
AT1G41920,0.000537012071741181,AT1G41920,1,-1,protein_coding,na
AT1G36030,0.000537011879701625,AT1G36030,1,1,protein_coding,na
AT4G36550,0.000537011560202903,AT4G36550,4,-1,protein_coding,na
AT4G22165,0.000537010730500277,AT4G22165,4,1,protein_coding,na
AT1G13250,0.000537010244785589,GATL3,1,-1,protein_coding,na
AT1G24530,0.000537009770258258,AT1G24530,1,1,protein_coding,na
AT5G27170,0.000537009222723397,AT5G27170,5,1,protein_coding,na
AT3G55470,0.000537006532757699,AT3G55470,3,1,protein_coding,na
AT3G57760,0.000537003757844493,AT3G57760,3,1,protein_coding,na
AT5G38300,0.000536999826308668,AT5G38300,5,1,protein_coding,na
AT2G05980,0.000536999178051721,AT2G05980,2,-1,transposable_element_gene,na
AT3G01202,0.000536999178051721,AT3G01202,3,1,ncRNA,na
AT3G27130,0.000536999178051721,AT3G27130,3,-1,protein_coding,na
AT3G28315,0.000536999178051721,AT3G28315,3,-1,transposable_element_gene,na
AT3G42886,0.000536999178051721,AT3G42886,3,1,transposable_element_gene,na
AT3G54625,0.000536999178051721,AT3G54625,3,1,ncRNA,na
AT3G57965,0.000536999178051721,AT3G57965,3,-1,ncRNA,na
AT4G06556,0.000536999178051721,AT4G06556,4,1,transposable_element_gene,na
AT4G10507,0.000536999178051721,AT4G10507,4,1,ncRNA,na
AT5G05282,0.000536999178051721,CPuORF64,5,-1,protein_coding,na
AT5G28935,0.000536999178051721,AT5G28935,5,-1,transposable_element_gene,na
AT5G33175,0.000536999178051721,AT5G33175,5,1,transposable_element_gene,na
AT3G23740,0.000536999116956928,AT3G23740,3,-1,protein_coding,na
AT5G24810,0.000536997687483783,AT5G24810,5,-1,protein_coding,na
AT3G01900,0.000536996640748848,CYP94B2,3,-1,protein_coding,na
AT3G53590,0.000536996561953978,AT3G53590,3,-1,protein_coding,na
AT5G04470,0.000536994559411135,SIM,5,-1,protein_coding,na
AT1G25370,0.00053698913808996,AT1G25370,1,-1,protein_coding,na
AT5G40382,0.000536987597868892,AT5G40382,5,-1,protein_coding,na
AT1G33090,0.00053698387251747,AT1G33090,1,1,protein_coding,na
AT2G24470,0.000536983746654513,AT2G24470,2,-1,protein_coding,na
AT1G18745,0.000536981187574313,AT1G18745,1,-1,ncRNA,na
AT1G19415,0.000536981187574313,AT1G19415,1,1,transposable_element_gene,na
AT1G20657,0.000536981187574313,AT1G20657,1,-1,pseudogene,na
AT1G22767,0.000536981187574313,AT1G22767,1,-1,protein_coding,na
AT1G29190,0.000536981187574313,AT1G29190,1,-1,pseudogene,na
AT1G32670,0.000536981187574313,AT1G32670,1,1,protein_coding,na
AT1G33550,0.000536981187574313,AT1G33550,1,-1,transposable_element_gene,na
AT1G34418,0.000536981187574313,AT1G34418,1,1,ncRNA,na
AT1G35900,0.000536981187574313,AT1G35900,1,-1,protein_coding,na
AT1G36225,0.000536981187574313,AT1G36225,1,1,transposable_element_gene,na
AT1G36650,0.000536981187574313,AT1G36650,1,-1,transposable_element_gene,na
AT1G36710,0.000536981187574313,AT1G36710,1,1,pseudogene,na
AT1G36740,0.000536981187574313,AT1G36740,1,-1,transposable_element_gene,na
AT1G37012,0.000536981187574313,AT1G37012,1,-1,transposable_element_gene,na
AT1G37999,0.000536981187574313,AT1G37999,1,-1,transposable_element_gene,na
AT1G41775,0.000536981187574313,AT1G41775,1,-1,transposable_element_gene,na
AT1G41870,0.000536981187574313,AT1G41870,1,1,transposable_element_gene,na
AT1G42380,0.000536981187574313,AT1G42380,1,-1,transposable_element_gene,na
AT1G47880,0.000536981187574313,AT1G47880,1,1,pseudogene,na
AT1G47930,0.000536981187574313,AT1G47930,1,1,pseudogene,na
AT1G61226,0.000536981187574313,MIR846A,1,1,miRNA,na
AT1G62055,0.000536981187574313,AT1G62055,1,-1,pseudogene,na
AT1G62890,0.000536981187574313,AT1G62890,1,1,transposable_element_gene,na
AT2G01029,0.000536981187574313,AT2G01029,2,1,transposable_element_gene,na
AT2G02135,0.000536981187574313,LCR71,2,1,pseudogene,na
AT2G02830,0.000536981187574313,AT2G02830,2,1,transposable_element_gene,na
AT2G03934,0.000536981187574313,AT2G03934,2,1,pseudogene,na
AT2G04260,0.000536981187574313,AT2G04260,2,1,pseudogene,na
AT2G05670,0.000536981187574313,AT2G05670,2,1,pseudogene,na
AT2G05770,0.000536981187574313,AT2G05770,2,-1,transposable_element_gene,na
AT2G06285,0.000536981187574313,AT2G06285,2,1,transposable_element_gene,na
AT2G06810,0.000536981187574313,AT2G06810,2,-1,transposable_element_gene,na
AT2G07500,0.000536981187574313,AT2G07500,2,1,transposable_element_gene,na
AT2G10150,0.000536981187574313,AT2G10150,2,-1,transposable_element_gene,na
AT2G10530,0.000536981187574313,AT2G10530,2,-1,transposable_element_gene,na
AT2G10537,0.000536981187574313,AT2G10537,2,-1,ncRNA,na
AT2G10555,0.000536981187574313,AT2G10555,2,-1,transposable_element_gene,na
AT2G10614,0.000536981187574313,AT2G10614,2,1,transposable_element_gene,na
AT2G11740,0.000536981187574313,AT2G11740,2,-1,transposable_element_gene,na
AT2G11930,0.000536981187574313,AT2G11930,2,1,pseudogene,na
AT2G12580,0.000536981187574313,AT2G12580,2,1,transposable_element_gene,na
AT2G12780,0.000536981187574313,AT2G12780,2,1,transposable_element_gene,na
AT2G13175,0.000536981187574313,AT2G13175,2,-1,transposable_element_gene,na
AT2G13200,0.000536981187574313,AT2G13200,2,1,transposable_element_gene,na
AT2G14115,0.000536981187574313,AT2G14115,2,1,ncRNA,na
AT2G16668,0.000536981187574313,AT2G16668,2,-1,protein_coding,na
AT2G21188,0.000536981187574313,AT2G21188,2,-1,ncRNA,na
AT2G21905,0.000536981187574313,AT2G21905,2,1,pseudogene,na
AT2G22482,0.000536981187574313,AT2G22482,2,-1,ncRNA,na
AT2G24748,0.000536981187574313,AT2G24748,2,1,pseudogene,na
AT2G24791,0.000536981187574313,AT2G24791,2,-1,pseudogene,na
AT2G28750,0.000536981187574313,AT2G28750,2,1,transposable_element_gene,na
AT2G38304,0.000536981187574313,AT2G38304,2,-1,protein_coding,na
AT2G42247,0.000536981187574313,AT2G42247,2,1,ncRNA,na
AT2G42388,0.000536981187574313,AT2G42388,2,1,ncRNA,na
AT3G03626,0.000536981187574313,AT3G03626,3,-1,protein_coding,na
AT3G21030,0.000536981187574313,AT3G21030,3,1,transposable_element_gene,na
AT3G26605,0.000536981187574313,AT3G26605,3,1,transposable_element_gene,na
AT3G29641,0.000536981187574313,AT3G29641,3,-1,transposable_element_gene,na
AT3G29643,0.000536981187574313,AT3G29643,3,1,transposable_element_gene,na
AT3G30746,0.000536981187574313,AT3G30746,3,1,transposable_element_gene,na
AT3G30831,0.000536981187574313,AT3G30831,3,-1,transposable_element_gene,na
AT3G33154,0.000536981187574313,AT3G33154,3,1,transposable_element_gene,na
AT3G33595,0.000536981187574313,AT3G33595,3,-1,transposable_element_gene,na
AT3G42186,0.000536981187574313,AT3G42186,3,-1,transposable_element_gene,na
AT3G42380,0.000536981187574313,AT3G42380,3,1,protein_coding,na
AT3G42727,0.000536981187574313,AT3G42727,3,-1,transposable_element_gene,na
AT3G42803,0.000536981187574313,AT3G42803,3,1,transposable_element_gene,na
AT3G42924,0.000536981187574313,AT3G42924,3,-1,transposable_element_gene,na
AT3G43310,0.000536981187574313,AT3G43310,3,-1,pseudogene,na
AT3G43620,0.000536981187574313,AT3G43620,3,1,transposable_element_gene,na
AT3G63233,0.000536981187574313,AT3G63233,3,-1,protein_coding,na
AT4G03376,0.000536981187574313,AT4G03376,4,-1,pseudogene,na
AT4G04100,0.000536981187574313,AT4G04100,4,1,transposable_element_gene,na
AT4G06684,0.000536981187574313,AT4G06684,4,1,transposable_element_gene,na
AT4G07890,0.000536981187574313,AT4G07890,4,-1,transposable_element_gene,na
AT4G08034,0.000536981187574313,AT4G08034,4,-1,transposable_element_gene,na
AT4G08598,0.000536981187574313,AT4G08598,4,-1,transposable_element_gene,na
AT4G12915,0.000536981187574313,AT4G12915,4,-1,transposable_element_gene,na
AT4G19452,0.000536981187574313,AT4G19452,4,-1,pseudogene,na
AT4G20730,0.000536981187574313,AT4G20730,4,-1,transposable_element_gene,na
AT4G31398,0.000536981187574313,AT4G31398,4,-1,ncRNA,na
AT5G06805,0.000536981187574313,AT5G06805,5,-1,transposable_element_gene,na
AT5G08712,0.000536981187574313,MIR166C,5,1,miRNA,na
AT5G13548,0.000536981187574313,AT5G13548,5,-1,pseudogene,na
AT5G18255,0.000536981187574313,AT5G18255,5,1,ncRNA,na
AT5G20225,0.000536981187574313,AT5G20225,5,-1,ncRNA,na
AT5G20736,0.000536981187574313,AT5G20736,5,-1,protein_coding,na
AT5G26015,0.000536981187574313,AT5G26015,5,1,pseudogene,na
AT5G28696,0.000536981187574313,AT5G28696,5,-1,transposable_element_gene,na
AT5G28928,0.000536981187574313,AT5G28928,5,-1,transposable_element_gene,na
AT5G28931,0.000536981187574313,AT5G28931,5,-1,protein_coding,na
AT5G29408,0.000536981187574313,AT5G29408,5,-1,transposable_element_gene,na
AT5G29646,0.000536981187574313,AT5G29646,5,-1,transposable_element_gene,na
AT5G29720,0.000536981187574313,AT5G29720,5,1,transposable_element_gene,na
AT5G30428,0.000536981187574313,AT5G30428,5,1,transposable_element_gene,na
AT5G31496,0.000536981187574313,AT5G31496,5,-1,transposable_element_gene,na
AT5G33405,0.000536981187574313,AT5G33405,5,1,pseudogene,na
AT5G33442,0.000536981187574313,AT5G33442,5,1,transposable_element_gene,na
AT3G43260,0.000536981187573788,AT3G43260,3,1,protein_coding,na
AT4G05080,0.000536981187389486,AT4G05080,4,1,protein_coding,na
AT1G31620,0.000536981187118974,AT1G31620,1,1,protein_coding,na
AT3G16960,0.00053698118656226,AT3G16960,3,-1,protein_coding,na
AT3G32180,0.000536981185910159,AT3G32180,3,-1,protein_coding,na
AT2G06420,0.00053698117413794,AT2G06420,2,1,protein_coding,na
AT1G36078,0.000536981170514996,AT1G36078,1,-1,protein_coding,na
AT3G32150,0.000536981156008143,AT3G32150,3,1,protein_coding,na
AT1G29580,0.000536981152116257,AT1G29580,1,1,protein_coding,na
AT5G15560,0.000536981143276016,AT5G15560,5,1,protein_coding,na
AT1G66852,0.000536980984596853,AT1G66852,1,-1,protein_coding,na
AT3G44080,0.000536980821464808,AT3G44080,3,-1,protein_coding,na
AT3G46490,0.000536979788995645,AT3G46490,3,1,protein_coding,na
AT2G41300,0.000536979396022932,SSL1,2,-1,protein_coding,na
AT1G32990,0.000536978137411744,PRPL11,1,1,protein_coding,na
AT3G14210,0.000536976870024896,ESM1,3,1,protein_coding,na
AT4G19730,0.000536976108098621,AT4G19730,4,-1,protein_coding,na
AT5G03660,0.000536974390153711,AT5G03660,5,1,protein_coding,na
AT1G28240,0.000536973079968916,AT1G28240,1,-1,protein_coding,na
AT5G38860,0.000536972805595826,BIM3,5,1,transcription_factor,bHLH
AT1G77030,0.000536971162188907,AT1G77030,1,-1,protein_coding,na
AT1G76010,0.000536969260426515,AT1G76010,1,-1,protein_coding,na
AT1G05135,0.000536968703438764,AT1G05135,1,-1,pseudogene,na
AT1G55410,0.000536968703438764,AT1G55410,1,-1,pseudogene,na
AT1G64270,0.000536968703438764,AT1G64270,1,1,transposable_element_gene,na
AT2G02270,0.000536968703438764,ATPP2-B3,2,-1,pseudogene,na
AT2G05640,0.000536968703438764,AT2G05640,2,-1,transposable_element_gene,na
AT2G07042,0.000536968703438764,AT2G07042,2,-1,ncRNA,na
AT2G11240,0.000536968703438764,AT2G11240,2,-1,transposable_element_gene,na
AT2G28280,0.000536968703438764,AT2G28280,2,-1,pseudogene,na
AT3G45242,0.000536968703438764,CPuORF61,3,-1,protein_coding,na
AT4G09540,0.000536968703438764,AT4G09540,4,1,transposable_element_gene,na
AT5G06278,0.000536968703438764,AT5G06278,5,1,pseudogene,na
AT5G28250,0.000536968703438764,AT5G28250,5,1,transposable_element_gene,na
AT5G32690,0.000536968703438764,AT5G32690,5,1,pseudogene,na
AT5G35205,0.000536968703438764,AT5G35205,5,-1,transposable_element_gene,na
AT5G41820,0.000536967057982529,RGTA2,5,1,protein_coding,na
AT1G02660,0.000536964674052334,AT1G02660,1,-1,protein_coding,na
AT5G36110,0.000536964171239715,CYP716A1,5,1,protein_coding,na
AT3G30520,0.000536962842051757,AT3G30520,3,1,protein_coding,na
AT1G73030,0.000536962702146091,VPS46.2,1,1,protein_coding,na
AT3G56620,0.000536962694897734,AT3G56620,3,-1,protein_coding,na
AT1G59660,0.000536962427744334,AT1G59660,1,1,protein_coding,na
AT5G20740,0.000536960560762493,AT5G20740,5,-1,protein_coding,na
AT3G59690,0.000536958781475687,IQD13,3,1,protein_coding,na
AT4G35180,0.000536957772336634,LHT7,4,-1,protein_coding,na
AT4G10640,0.000536956353471878,IQD16,4,1,protein_coding,na
AT2G47000,0.000536955592761825,MDR4,2,-1,protein_coding,na
AT3G63010,0.000536951497301307,ATGID1B,3,1,protein_coding,na
AT1G15002,0.000536951496119541,AT1G15002,1,-1,ncRNA,na
AT1G18735,0.000536951496119541,AT1G18735,1,-1,ncRNA,na
AT1G22403,0.000536951496119541,AT1G22403,1,-1,ncRNA,na
AT1G28447,0.000536951496119541,AT1G28447,1,1,pseudogene,na
AT1G31100,0.000536951496119541,AT1G31100,1,-1,transposable_element_gene,na
AT1G34904,0.000536951496119541,AT1G34904,1,1,transposable_element_gene,na
AT1G36140,0.000536951496119541,AT1G36140,1,-1,transposable_element_gene,na
AT1G36992,0.000536951496119541,AT1G36992,1,1,ncRNA,na
AT1G38185,0.000536951496119541,AT1G38185,1,1,transposable_element_gene,na
AT1G43070,0.000536951496119541,AT1G43070,1,1,transposable_element_gene,na
AT1G43763,0.000536951496119541,AT1G43763,1,1,transposable_element_gene,na
AT1G43930,0.000536951496119541,AT1G43930,1,-1,transposable_element_gene,na
AT1G44286,0.000536951496119541,AT1G44286,1,1,pseudogene,na
AT1G45904,0.000536951496119541,AT1G45904,1,-1,pseudogene,na
AT1G47465,0.000536951496119541,AT1G47465,1,-1,transposable_element_gene,na
AT1G48890,0.000536951496119541,AT1G48890,1,-1,transposable_element_gene,na
AT1G52960,0.000536951496119541,AT1G52960,1,1,transposable_element_gene,na
AT1G66475,0.000536951496119541,AT1G66475,1,-1,protein_coding,na
AT1G73687,0.000536951496119541,MIR159A,1,-1,miRNA,na
AT2G05025,0.000536951496119541,AT2G05025,2,1,transposable_element_gene,na
AT2G05084,0.000536951496119541,AT2G05084,2,-1,transposable_element_gene,na
AT2G05801,0.000536951496119541,AT2G05801,2,-1,pseudogene,na
AT2G06860,0.000536951496119541,AT2G06860,2,1,transposable_element_gene,na
AT2G07155,0.000536951496119541,AT2G07155,2,1,transposable_element_gene,na
AT2G07660,0.000536951496119541,AT2G07660,2,-1,transposable_element_gene,na
AT2G10270,0.000536951496119541,AT2G10270,2,1,transposable_element_gene,na
AT2G11390,0.000536951496119541,AT2G11390,2,1,transposable_element_gene,na
AT2G12670,0.000536951496119541,AT2G12670,2,1,transposable_element_gene,na
AT2G13230,0.000536951496119541,AT2G13230,2,1,transposable_element_gene,na
AT2G13700,0.000536951496119541,AT2G13700,2,-1,transposable_element_gene,na
