GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT5G03680,0.000538552832202637,PTL,5,1,transcription_factor,Trihelix
AT4G11730,0.000538547937947248,AT4G11730,4,1,protein_coding,na
AT2G30240,0.000538539071998071,ATCHX13,2,-1,protein_coding,na
AT1G55690,0.000538536759000117,AT1G55690,1,-1,protein_coding,na
AT2G43700,0.000538527460102208,AT2G43700,2,1,protein_coding,na
AT1G66180,0.000538527442029259,AT1G66180,1,1,protein_coding,na
AT1G17770,0.000538525480301418,SUVH7,1,1,protein_coding,na
AT3G11570,0.000538525142304907,TBL8,3,-1,protein_coding,na
AT2G01130,0.000538522266783089,AT2G01130,2,-1,protein_coding,na
AT5G23390,0.000538519205010174,AT5G23390,5,-1,protein_coding,na
AT3G56060,0.000538514033968144,AT3G56060,3,-1,protein_coding,na
AT5G42210,0.000538501837883538,AT5G42210,5,1,protein_coding,na
AT5G19080,0.000538493626083619,AT5G19080,5,1,protein_coding,na
AT4G36400,0.000538478925177113,AT4G36400,4,1,protein_coding,na
AT1G12110,0.000538477785876937,NRT1.1,1,1,protein_coding,na
AT3G04290,0.000538470841634339,ATLTL1,3,-1,protein_coding,na
AT2G09800,0.000538466598348316,AT2G09800,2,1,transposable_element_gene,na
AT5G01215,0.000538466598348316,AT5G01215,5,-1,ncRNA,na
AT4G17970,0.000538464892406786,ALMT12,4,1,protein_coding,na
AT2G26410,0.000538458787041798,Iqd4,2,-1,protein_coding,na
AT5G16470,0.000538442041574091,AT5G16470,5,1,transcription_factor,C2H2
AT3G25620,0.000538439881742577,AT3G25620,3,-1,protein_coding,na
AT2G22620,0.000538432272474705,AT2G22620,2,-1,protein_coding,na
AT1G32750,0.00053842826279403,HAF01,1,-1,protein_coding,na
AT2G19500,0.000538425549393456,CKX2,2,-1,protein_coding,na
AT4G31140,0.000538424953641577,AT4G31140,4,1,protein_coding,na
AT4G25320,0.000538418121782327,AT4G25320,4,1,protein_coding,na
AT1G13245,0.000538413123939549,RTFL17,1,-1,protein_coding,na
AT2G40060,0.000538410394011045,AT2G40060,2,1,protein_coding,na
AT2G16380,0.000538407542749496,AT2G16380,2,1,protein_coding,na
AT1G16980,0.000538404035427953,ATTPS2,1,1,protein_coding,na
AT1G17744,0.00053840365579704,AT1G17744,1,-1,protein_coding,na
AT2G40890,0.000538400840811287,CYP98A3,2,-1,protein_coding,na
AT2G24755,0.00053839716279623,AT2G24755,2,-1,ncRNA,na
AT5G01595,0.00053839716279623,AT5G01595,5,1,ncRNA,na
AT3G60330,0.000538396754408277,HA7,3,1,protein_coding,na
AT1G08290,0.000538393663912567,WIP3,1,-1,transcription_factor,C2H2
AT4G15490,0.000538391919256106,UGT84A3,4,-1,protein_coding,na
AT1G61810,0.000538386647039427,BGLU45,1,1,protein_coding,na
AT3G52150,0.000538382628994448,AT3G52150,3,1,protein_coding,na
AT2G02070,0.000538380417694719,AtIDD5,2,1,transcription_factor,C2H2
AT5G26920,0.000538376194980852,CBP60G,5,1,protein_coding,na
AT1G80490,0.000538373241301039,TPR1,1,-1,protein_coding,na
AT4G01970,0.000538370995592619,AtSTS,4,-1,protein_coding,na
AT1G01140,0.000538369697256174,CIPK9,1,-1,protein_coding,na
AT1G23210,0.000538369137238896,AtGH9B6,1,1,protein_coding,na
AT1G03920,0.000538365271261102,AT1G03920,1,1,protein_coding,na
AT1G18350,0.000538357369141708,ATMKK7,1,1,protein_coding,na
AT1G30200,0.00053835289124996,AT1G30200,1,1,protein_coding,na
AT3G19640,0.00053834678930734,MGT4,3,1,protein_coding,na
AT2G16230,0.000538346541020313,AT2G16230,2,-1,protein_coding,na
AT5G11060,0.000538341732591584,KNAT4,5,1,transcription_factor,Homeobox
AT1G71960,0.000538340515825529,ABCG25,1,-1,protein_coding,na
AT4G28710,0.000538337371665139,XIH,4,1,protein_coding,na
AT4G00840,0.000538327164155345,AT4G00840,4,-1,protein_coding,na
AT1G77855,0.000538322160464323,AT1G77855,1,-1,protein_coding,na
AT3G15120,0.000538313129186289,AT3G15120,3,-1,protein_coding,na
AT2G41170,0.000538311932169567,AT2G41170,2,-1,protein_coding,na
AT2G33350,0.000538310746646732,AT2G33350,2,1,protein_coding,na
AT3G24220,0.000538307047283651,NCED6,3,1,protein_coding,na
AT2G39420,0.000538296422432052,AT2G39420,2,1,protein_coding,na
AT4G39955,0.000538286840873702,AT4G39955,4,1,protein_coding,na
AT4G02670,0.00053828305032452,AtIDD12,4,-1,transcription_factor,C2H2
AT4G37400,0.000538282870835659,CYP81F3,4,1,protein_coding,na
AT2G30440,0.000538282832154724,TPP,2,1,protein_coding,na
AT3G10710,0.000538278389522021,RHS12,3,1,protein_coding,na
AT4G34150,0.000538270001994893,AT4G34150,4,1,protein_coding,na
AT2G42550,0.000538268289317111,AT2G42550,2,1,protein_coding,na
AT5G19690,0.000538265682113519,STT3A,5,1,protein_coding,na
AT2G47000,0.000538265560450177,MDR4,2,-1,protein_coding,na
AT1G59453,0.000538262339202882,AT1G59453,1,-1,protein_coding,na
AT1G64035,0.000538262339202882,AT1G64035,1,-1,pseudogene,na
AT3G44705,0.000538262339202882,AT3G44705,3,1,transposable_element_gene,na
AT3G26782,0.000538260969793701,AT3G26782,3,1,protein_coding,na
AT3G16460,0.00053825392438636,AT3G16460,3,1,protein_coding,na
AT4G01010,0.000538252354334204,ATCNGC13,4,-1,protein_coding,na
AT5G41940,0.000538248859095967,AT5G41940,5,1,protein_coding,na
AT4G07410,0.000538246565215011,AT4G07410,4,-1,protein_coding,na
AT5G40690,0.000538245508034233,AT5G40690,5,1,protein_coding,na
AT2G44370,0.000538239443873596,AT2G44370,2,-1,protein_coding,na
AT5G15680,0.000538228355620672,AT5G15680,5,-1,protein_coding,na
AT2G31985,0.000538224456725289,AT2G31985,2,-1,protein_coding,na
AT4G13510,0.000538224026216181,AMT1;1,4,1,protein_coding,na
AT4G28580,0.000538219269969385,ATMGT5,4,1,protein_coding,na
AT1G33700,0.000538219002648536,AT1G33700,1,-1,protein_coding,na
AT3G02740,0.000538215620933565,AT3G02740,3,1,protein_coding,na
AT3G52470,0.000538212964488265,AT3G52470,3,1,protein_coding,na
AT4G14450,0.000538209579074882,AT4G14450,4,1,protein_coding,na
AT3G54610,0.000538203360288945,HAT1,3,1,protein_coding,na
AT1G32120,0.000538202662606823,AT1G32120,1,1,protein_coding,na
AT1G52210,0.000538196950152952,AT1G52210,1,1,transposable_element_gene,na
AT2G35570,0.000538196950152952,AT2G35570,2,-1,pseudogene,na
AT3G61020,0.000538196950152952,AT3G61020,3,1,pseudogene,na
AT1G57800,0.000538194816564402,VIM5,1,-1,protein_coding,na
AT2G24120,0.000538192383431755,PDE319,2,-1,protein_coding,na
AT2G01660,0.000538192295211227,PDLP6,2,-1,protein_coding,na
AT4G36030,0.000538189642616674,ARO3,4,-1,protein_coding,na
AT3G16710,0.000538183937041911,AT3G16710,3,1,protein_coding,na
AT1G05270,0.000538181665878243,AT1G05270,1,-1,protein_coding,na
AT3G07160,0.000538171376191432,ATGSL10,3,-1,protein_coding,na
AT4G22745,0.000538166413704077,MBD1,4,-1,protein_coding,na
AT2G01880,0.000538166271614498,PAP7,2,-1,protein_coding,na
AT4G16340,0.000538163172498963,SPK1,4,-1,protein_coding,na
AT3G07540,0.000538159267010746,AT3G07540,3,-1,protein_coding,na
AT5G40380,0.000538156399584815,CRK42,5,1,protein_coding,na
AT2G35940,0.000538154246987077,BLH1,2,-1,transcription_factor,Homeobox
AT4G37060,0.000538153985001847,PLP5,4,-1,protein_coding,na
AT4G25940,0.000538152625883976,AT4G25940,4,-1,protein_coding,na
AT2G46140,0.000538151986649973,AT2G46140,2,1,protein_coding,na
AT1G04680,0.000538149405411853,AT1G04680,1,-1,protein_coding,na
AT4G34980,0.000538140030151497,SLP2,4,-1,protein_coding,na
AT2G33500,0.000538139657927262,AT2G33500,2,-1,transcription_factor,C2C2-CO-like
AT3G26610,0.000538138295305754,AT3G26610,3,1,protein_coding,na
AT4G08760,0.00053813707815692,AT4G08760,4,-1,protein_coding,na
AT1G33200,0.00053813290894529,AT1G33200,1,1,transposable_element_gene,na
AT1G48598,0.00053813290894529,CPuORF31,1,1,protein_coding,na
AT4G13495,0.00053813290894529,AT4G13495,4,1,ncRNA,na
AT4G37895,0.00053813290894529,AT4G37895,4,1,ncRNA,na
AT3G55610,0.000538132427886108,P5CS2,3,-1,protein_coding,na
AT2G24610,0.000538128873071023,ATCNGC14,2,1,protein_coding,na
AT4G15960,0.000538126799615863,AT4G15960,4,-1,protein_coding,na
AT3G45940,0.000538104832099374,AT3G45940,3,-1,protein_coding,na
AT3G14172,0.000538102968581687,AT3G14172,3,-1,protein_coding,na
AT3G08800,0.000538096032837013,AT3G08800,3,1,protein_coding,na
AT5G40720,0.000538079847271488,AT5G40720,5,1,protein_coding,na
AT1G28540,0.00053807923912054,AT1G28540,1,1,protein_coding,na
AT1G32700,0.000538074947427924,AT1G32700,1,1,protein_coding,na
AT1G45616,0.000538073365656679,AtRLP6,1,-1,protein_coding,na
AT1G75000,0.000538071917084462,AT1G75000,1,1,protein_coding,na
AT1G32172,0.000538070215100877,AT1G32172,1,1,ncRNA,na
AT2G07811,0.000538070215100877,AT2G07811,2,-1,pseudogene,na
AT2G19572,0.000538070215100877,AT2G19572,2,1,ncRNA,na
AT3G30737,0.000538070215100877,AT3G30737,3,-1,transposable_element_gene,na
AT4G02960,0.000538070215100877,ATRE2,4,-1,transposable_element_gene,na
AT4G12432,0.000538070215100877,CPuORF26,4,-1,protein_coding,na
AT1G60190,0.000538069870171948,AT1G60190,1,1,protein_coding,na
AT1G18270,0.000538066720886595,AT1G18270,1,-1,protein_coding,na
AT4G23030,0.000538062923805285,AT4G23030,4,1,protein_coding,na
AT2G23170,0.000538061398350363,GH3.3,2,-1,protein_coding,na
AT1G77920,0.000538061255510355,AT1G77920,1,1,transcription_factor,bZIP
AT5G01310,0.000538057253971211,APTX,5,1,transcription_factor,C2H2
AT3G51860,0.000538054981021441,CAX3,3,1,protein_coding,na
AT1G59610,0.000538052429978655,ADL3,1,1,protein_coding,na
AT5G19390,0.000538050312844561,AT5G19390,5,1,protein_coding,na
AT1G70750,0.000538049909776979,AT1G70750,1,-1,protein_coding,na
AT2G16970,0.000538047125989187,MEE15,2,1,protein_coding,na
AT5G11040,0.000538046880538399,TRS120,5,1,protein_coding,na
AT1G21620,0.000538042081175111,APUM20,1,1,protein_coding,na
AT4G19185,0.000538041438723169,AT4G19185,4,-1,protein_coding,na
AT5G17700,0.000538040733996473,AT5G17700,5,-1,protein_coding,na
AT4G02340,0.000538034183729562,AT4G02340,4,1,protein_coding,na
AT3G18900,0.000538025256644599,AT3G18900,3,1,protein_coding,na
AT2G33240,0.00053802018610857,XID,2,-1,protein_coding,na
AT2G07981,0.000538020063301296,AT2G07981,2,1,protein_coding,na
AT3G49070,0.000538017833995951,AT3G49070,3,-1,protein_coding,na
AT2G27430,0.000538013600061064,AT2G27430,2,-1,protein_coding,na
AT2G05812,0.000538008868150808,AT2G05812,2,1,ncRNA,na
AT3G03855,0.000538008868150808,AT3G03855,3,1,pseudogene,na
AT4G36032,0.000538008868150808,AT4G36032,4,1,ncRNA,na
AT3G57890,0.000538005496154141,AT3G57890,3,1,protein_coding,na
AT5G39420,0.000538004155633598,cdc2cAt,5,1,protein_coding,na
AT2G32290,0.000538002111818834,BMY5,2,-1,protein_coding,na
AT4G27640,0.000537999768186764,AT4G27640,4,-1,protein_coding,na
AT1G17580,0.000537999169855431,MYA1,1,1,protein_coding,na
AT3G59850,0.000537998830960289,AT3G59850,3,-1,protein_coding,na
AT5G43780,0.000537995403639279,APS4,5,-1,protein_coding,na
AT2G14960,0.000537984894976321,GH3.1,2,-1,protein_coding,na
AT2G19570,0.000537979563107252,CDA1,2,-1,protein_coding,na
AT5G25610,0.000537975546305258,RD22,5,-1,protein_coding,na
AT5G01490,0.000537967611781321,CAX4,5,1,protein_coding,na
AT2G19450,0.000537964285690348,TAG1,2,1,protein_coding,na
AT1G55120,0.000537956286787622,FRUCT5,1,1,protein_coding,na
AT1G22660,0.000537954992772749,AT1G22660,1,1,protein_coding,na
AT5G21080,0.00053794969373017,AT5G21080,5,-1,protein_coding,na
AT1G44125,0.000537948867636287,AT1G44125,1,-1,ncRNA,na
AT1G63760,0.000537948867636287,ARI6,1,1,pseudogene,na
AT2G15840,0.000537948867636287,AT2G15840,2,-1,pseudogene,na
AT4G26095,0.000537948867636287,AT4G26095,4,-1,ncRNA,na
AT4G38552,0.000537948867636287,AT4G38552,4,-1,ncRNA,na
AT5G28145,0.000537948867636287,AT5G28145,5,1,transposable_element_gene,na
AT3G63070,0.000537948537802624,AT3G63070,3,1,protein_coding,na
AT3G25230,0.000537945633159793,ROF1,3,1,protein_coding,na
AT2G38280,0.000537944340321429,FAC1,2,-1,protein_coding,na
AT1G49760,0.000537938170865558,PAB8,1,1,protein_coding,na
AT4G38200,0.000537929148854408,AT4G38200,4,1,protein_coding,na
AT2G35340,0.000537925606967604,MEE29,2,1,protein_coding,na
AT4G17050,0.000537912436726326,UGLYAH,4,1,protein_coding,na
AT2G38090,0.000537903837274253,AT2G38090,2,1,transcription_factor,MYB-related
AT4G37750,0.000537900363192513,ANT,4,1,transcription_factor,AP2-EREBP
AT3G10000,0.00053790000212935,EDA31,3,1,transcription_factor,Trihelix
AT4G24580,0.000537899707915027,REN1,4,-1,protein_coding,na
AT1G80480,0.000537897405229656,PTAC17,1,-1,protein_coding,na
AT5G23730,0.000537896935690128,RUP2,5,1,protein_coding,na
AT5G38280,0.000537893064856446,PR5K,5,-1,protein_coding,na
AT3G20210,0.000537892880468477,DELTA-VPE,3,1,protein_coding,na
AT2G47180,0.000537892855833999,AtGolS1,2,-1,protein_coding,na
AT4G36070,0.000537892136702898,CPK18,4,-1,protein_coding,na
AT2G24660,0.000537890213108623,AT2G24660,2,-1,transposable_element_gene,na
AT2G35859,0.000537890213108623,AT2G35859,2,-1,ncRNA,na
AT1G29900,0.000537890118264048,CARB,1,1,protein_coding,na
AT4G37840,0.000537888419255924,HKL3,4,-1,protein_coding,na
AT2G42150,0.000537886893578978,AT2G42150,2,1,protein_coding,na
AT4G37420,0.000537885605316939,AT4G37420,4,1,protein_coding,na
AT4G02820,0.00053788039111932,AT4G02820,4,1,protein_coding,na
AT3G49370,0.000537879254395304,AT3G49370,3,-1,protein_coding,na
AT1G21430,0.00053787620601969,YUC11,1,1,protein_coding,na
AT2G29800,0.000537873336144934,AT2G29800,2,-1,protein_coding,na
AT5G23450,0.000537873083004316,ATLCBK1,5,-1,protein_coding,na
AT4G36150,0.000537873045867563,AT4G36150,4,1,protein_coding,na
AT1G18260,0.000537872805161673,AT1G18260,1,-1,protein_coding,na
AT3G18035,0.000537867124304235,HON4,3,-1,protein_coding,na
AT1G28100,0.000537866536242777,AT1G28100,1,1,protein_coding,na
AT3G10960,0.000537866267263932,ATAZG1,3,-1,protein_coding,na
AT1G54200,0.00053786390914162,AT1G54200,1,1,protein_coding,na
AT5G06750,0.000537858861597113,AT5G06750,5,-1,protein_coding,na
AT1G61600,0.000537857954868426,AT1G61600,1,1,protein_coding,na
AT5G16900,0.00053785320267388,AT5G16900,5,1,protein_coding,na
AT3G05040,0.000537851079924442,HST,3,-1,protein_coding,na
AT5G06160,0.000537848889935173,ATO,5,-1,transcription_factor,C2H2
AT1G15690,0.000537844771581141,AVP1,1,1,protein_coding,na
AT2G46770,0.000537841545672686,NST1,2,-1,transcription_factor,NAC
AT1G08920,0.000537835916294141,ESL1,1,1,protein_coding,na
AT1G23052,0.000537832904129222,AT1G23052,1,-1,ncRNA,na
AT2G05280,0.000537832904129222,AT2G05280,2,-1,transposable_element_gene,na
AT3G31420,0.000537832904129222,AT3G31420,3,-1,transposable_element_gene,na
AT3G42386,0.000537832904129222,AT3G42386,3,1,transposable_element_gene,na
AT5G10278,0.000537832904129222,AT5G10278,5,1,ncRNA,na
AT5G23235,0.000537832904129222,AT5G23235,5,1,pseudogene,na
AT5G26240,0.000537832326456967,CLC-D,5,1,protein_coding,na
AT4G20300,0.000537830729582172,AT4G20300,4,1,protein_coding,na
AT1G55580,0.00053782354567066,LAS,1,1,transcription_factor,GRAS
AT4G09150,0.000537815884226921,AT4G09150,4,1,protein_coding,na
AT1G22060,0.000537812665051409,AT1G22060,1,-1,protein_coding,na
AT1G69240,0.000537801617524934,ATMES15,1,-1,protein_coding,na
AT2G32100,0.000537798027647109,ATOFP16,2,1,protein_coding,na
AT2G15080,0.000537797690605601,AtRLP19,2,1,protein_coding,na
AT3G23175,0.000537795585555963,AT3G23175,3,-1,protein_coding,na
AT4G13570,0.000537795201497821,HTA4,4,1,protein_coding,na
AT3G48860,0.000537794829695425,AT3G48860,3,1,protein_coding,na
AT5G14020,0.000537793407676587,AT5G14020,5,-1,protein_coding,na
AT2G30140,0.000537790700717818,AT2G30140,2,1,protein_coding,na
AT1G62320,0.000537790626625484,AT1G62320,1,-1,protein_coding,na
AT3G51130,0.000537789871613051,AT3G51130,3,1,protein_coding,na
AT3G28040,0.00053778973426049,AT3G28040,3,1,protein_coding,na
AT4G29100,0.000537788767224554,AT4G29100,4,1,transcription_factor,bHLH
AT3G05990,0.000537786000223494,AT3G05990,3,-1,protein_coding,na
AT5G01820,0.000537778471829696,ATSR1,5,-1,protein_coding,na
AT2G07320,0.000537776940269577,AT2G07320,2,-1,transposable_element_gene,na
AT2G31860,0.000537776940269577,AT2G31860,2,-1,pseudogene,na
AT3G07280,0.000537776940269577,AT3G07280,3,-1,pseudogene,na
AT3G29515,0.000537776940269577,AT3G29515,3,-1,transposable_element_gene,na
AT4G13120,0.000537776940269577,AT4G13120,4,-1,transposable_element_gene,na
AT3G21340,0.000537776764638708,AT3G21340,3,-1,protein_coding,na
AT3G13530,0.000537775283003705,MAPKKK7,3,-1,protein_coding,na
AT2G31390,0.000537774446788212,AT2G31390,2,-1,protein_coding,na
AT5G10540,0.000537761905223167,AT5G10540,5,1,protein_coding,na
AT4G17150,0.000537761498184786,AT4G17150,4,1,protein_coding,na
AT2G35610,0.000537758738910385,XEG113,2,-1,protein_coding,na
AT3G07100,0.000537756930936623,ERMO2,3,-1,protein_coding,na
AT3G08860,0.000537750526517896,PYD4,3,-1,protein_coding,na
AT2G36690,0.000537746885028025,AT2G36690,2,1,protein_coding,na
AT1G05630,0.000537744095156759,AT5PTASE13,1,1,protein_coding,na
AT5G06300,0.000537742429848057,AT5G06300,5,-1,protein_coding,na
AT2G26170,0.000537740049832104,CYP711A1,2,1,protein_coding,na
AT3G21100,0.000537738605728046,AT3G21100,3,1,protein_coding,na
AT3G23470,0.000537738100343906,AT3G23470,3,1,protein_coding,na
AT2G29660,0.000537736500329403,AT2G29660,2,1,transcription_factor,C2H2
AT5G41250,0.000537735147709567,AT5G41250,5,-1,protein_coding,na
AT1G14250,0.000537730915461121,AT1G14250,1,1,protein_coding,na
AT3G48530,0.000537729190836917,KING1,3,1,protein_coding,na
AT5G17070,0.000537726567087773,AT5G17070,5,-1,protein_coding,na
AT1G63040,0.000537722321111275,AT1G63040,1,1,pseudogene,AP2-EREBP
AT2G16140,0.000537722321111275,AT2G16140,2,1,transposable_element_gene,na
AT3G47610,0.000537721854559546,AT3G47610,3,1,protein_coding,na
AT2G44530,0.000537717921725025,AT2G44530,2,1,protein_coding,na
AT2G32235,0.00053771624989295,AT2G32235,2,-1,protein_coding,na
AT5G01920,0.000537713281254547,STN8,5,1,protein_coding,na
AT3G23590,0.000537712851841357,RFR1,3,1,protein_coding,na
AT4G18960,0.000537712169355442,AG,4,1,transcription_factor,MADS
AT1G30050,0.000537709615228105,AT1G30050,1,1,protein_coding,na
AT3G03620,0.000537708084244649,AT3G03620,3,-1,protein_coding,na
AT5G40840,0.000537706512829739,SYN2,5,-1,protein_coding,na
AT1G29940,0.000537706394467494,NRPA2,1,-1,protein_coding,na
AT2G31910,0.000537706253357383,ATCHX21,2,1,protein_coding,na
AT2G32890,0.000537703238347804,RALFL17,2,-1,protein_coding,na
AT4G16660,0.000537698861576671,AT4G16660,4,1,protein_coding,na
AT5G17310,0.000537693358414592,UGP2,5,-1,protein_coding,na
AT1G48760,0.000537691528658666,delta-ADR,1,-1,protein_coding,na
AT2G27920,0.000537685094342984,SCPL51,2,-1,protein_coding,na
AT1G21860,0.000537682985901614,sks7,1,-1,protein_coding,na
AT2G19070,0.000537681226308993,SHT,2,-1,protein_coding,na
AT2G25810,0.000537673286142104,TIP4;1,2,1,protein_coding,na
AT5G35210,0.000537669847278755,AT5G35210,5,-1,transcription_factor,PHD
AT1G69587,0.00053766904624598,AT1G69587,1,-1,ncRNA,na
AT2G31902,0.00053766904624598,AT2G31902,2,1,ncRNA,na
AT3G29156,0.00053766904624598,AT3G29156,3,-1,transposable_element_gene,na
AT1G04250,0.000537668103816228,AXR3,1,1,protein_coding,na
AT2G37950,0.000537667333401034,AT2G37950,2,-1,transcription_factor,C3H
AT1G09530,0.00053766221667198,PIF3,1,1,transcription_factor,bHLH
AT2G03980,0.000537661677124051,AT2G03980,2,1,protein_coding,na
AT1G79950,0.000537660116630943,AT1G79950,1,1,protein_coding,na
AT5G43090,0.000537645672976869,APUM13,5,1,protein_coding,na
AT3G15820,0.000537645194083142,ROD1,3,1,protein_coding,na
AT5G01170,0.000537643474079081,AT5G01170,5,1,protein_coding,na
AT1G53050,0.000537638282841256,AT1G53050,1,1,protein_coding,na
AT1G56530,0.000537633734092778,AT1G56530,1,1,protein_coding,na
AT1G78950,0.000537620021828161,AT1G78950,1,-1,protein_coding,na
AT1G06149,0.000537617115275436,CPuORF8,1,-1,protein_coding,na
AT1G13070,0.000537617115275436,CYP71B27,1,1,pseudogene,na
AT1G69572,0.000537617115275436,AT1G69572,1,1,ncRNA,na
AT2G04490,0.000537617115275436,AT2G04490,2,-1,transposable_element_gene,na
AT2G18820,0.000537617115275436,AT2G18820,2,1,transposable_element_gene,na
AT2G25380,0.000537617115275436,AT2G25380,2,1,pseudogene,na
AT3G29634,0.000537617115275436,AT3G29634,3,-1,transposable_element_gene,na
AT4G20250,0.000537617115275436,AT4G20250,4,-1,protein_coding,na
AT4G37705,0.000537617115275436,AT4G37705,4,1,transposable_element_gene,na
AT5G33428,0.000537617115275436,AT5G33428,5,1,transposable_element_gene,na
AT3G11280,0.000537616504459315,AT3G11280,3,-1,transcription_factor,MYB-related
AT4G03965,0.000537616374303328,AT4G03965,4,1,protein_coding,na
AT3G55880,0.000537615366309393,SUE4,3,1,protein_coding,na
AT5G14700,0.000537614997288146,AT5G14700,5,-1,protein_coding,na
AT5G23150,0.000537613275455941,HUA2,5,1,protein_coding,na
AT1G68690,0.00053761288532257,AT1G68690,1,1,transcription_factor,Trihelix
AT4G25170,0.00053761076650432,AT4G25170,4,1,protein_coding,na
AT1G55475,0.000537609044330357,AT1G55475,1,1,protein_coding,na
AT3G24140,0.000537606785316068,FMA,3,-1,transcription_factor,bHLH
AT2G46210,0.000537606484624654,AT2G46210,2,1,protein_coding,na
AT1G17760,0.000537603030579011,CSTF77,1,-1,protein_coding,na
AT5G03330,0.000537601311371555,AT5G03330,5,1,protein_coding,na
AT4G28570,0.000537600133414944,AT4G28570,4,1,protein_coding,na
AT2G19890,0.000537598722754521,AT2G19890,2,1,protein_coding,na
AT1G28710,0.000537598185188923,AT1G28710,1,-1,protein_coding,na
AT3G01460,0.000537596485217246,MBD9,3,1,transcription_factor,C2H2
AT5G13000,0.000537596477822008,ATGSL12,5,-1,protein_coding,na
AT4G32890,0.000537593576488753,GATA9,4,1,transcription_factor,C2C2-Gata
AT4G31830,0.000537592090189134,AT4G31830,4,-1,protein_coding,na
AT3G62830,0.000537586082117419,UXS2,3,1,protein_coding,na
AT3G50280,0.000537583530394109,AT3G50280,3,1,protein_coding,na
AT1G22610,0.000537582699999026,AT1G22610,1,1,protein_coding,na
AT3G01780,0.000537582213557556,TPLATE,3,1,protein_coding,na
AT3G02920,0.000537579927283723,RPA32B,3,-1,protein_coding,na
AT2G24130,0.000537572082493439,AT2G24130,2,1,protein_coding,na
AT4G01270,0.00053756895018559,AT4G01270,4,1,transcription_factor,C3H
AT1G32890,0.000537566527811457,AT1G32890,1,-1,transposable_element_gene,na
AT1G77095,0.000537566527811457,AT1G77095,1,-1,transposable_element_gene,na
AT3G17110,0.000537566527811457,AT3G17110,3,1,pseudogene,na
AT4G17900,0.000537561632346988,AT4G17900,4,1,protein_coding,na
AT4G39260,0.000537561618384558,CCR1,4,-1,protein_coding,na
AT4G20320,0.000537559874418292,AT4G20320,4,1,protein_coding,na
AT1G06900,0.000537558036268587,AT1G06900,1,-1,protein_coding,na
AT3G55130,0.000537557610011411,ATWBC19,3,-1,protein_coding,na
AT2G26700,0.000537553097300283,PID2,2,1,protein_coding,na
AT5G11840,0.000537549890124395,AT5G11840,5,-1,protein_coding,na
AT2G01410,0.000537540497349457,AT2G01410,2,-1,protein_coding,na
AT3G07570,0.00053753950511233,AT3G07570,3,-1,protein_coding,na
AT3G54140,0.000537538807287583,ATPTR1,3,-1,protein_coding,na
AT2G45460,0.000537537617283001,AT2G45460,2,-1,protein_coding,na
AT2G26070,0.000537532421884245,RTE1,2,-1,protein_coding,na
AT1G62870,0.00053752688451378,AT1G62870,1,-1,protein_coding,na
AT3G11340,0.000537525793190299,AT3G11340,3,1,protein_coding,na
AT1G13220,0.000537522586940285,LINC2,1,1,protein_coding,na
AT1G21670,0.000537520096582806,AT1G21670,1,1,protein_coding,na
AT4G19450,0.000537519020459482,AT4G19450,4,1,protein_coding,na
AT5G40450,0.000537518326044057,AT5G40450,5,-1,protein_coding,na
AT1G31260,0.000537517283475921,ZIP10,1,-1,protein_coding,na
AT1G34097,0.000537517283475921,AT1G34097,1,1,transposable_element_gene,na
AT1G76892,0.000537517283475921,AT1G76892,1,1,ncRNA,na
AT2G10256,0.000537517283475921,AT2G10256,2,-1,transposable_element_gene,na
AT3G20990,0.000537517283475921,AT3G20990,3,1,transposable_element_gene,na
AT3G30875,0.000537517283475921,AT3G30875,3,-1,pseudogene,na
AT3G52605,0.000537517283475921,AT3G52605,3,-1,ncRNA,na
AT4G03816,0.000537517283475921,AT4G03816,4,-1,transposable_element_gene,na
AT4G21437,0.000537517283475921,AT4G21437,4,-1,pseudogene,na
AT5G28285,0.000537517283475921,AT5G28285,5,-1,transposable_element_gene,na
AT1G78280,0.000537516553024326,AT1G78280,1,1,protein_coding,na
AT5G11700,0.000537516257584752,AT5G11700,5,-1,protein_coding,na
AT3G52550,0.000537514930240242,AT3G52550,3,-1,protein_coding,na
AT3G48170,0.000537514876950056,ALDH10A9,3,-1,protein_coding,na
AT1G55850,0.000537512431446098,ATCSLE1,1,1,protein_coding,na
AT1G73210,0.00053751113586683,AT1G73210,1,-1,protein_coding,na
AT2G41290,0.000537510704345558,SSL2,2,-1,protein_coding,na
AT5G08160,0.000537508864835346,ATPK3,5,-1,protein_coding,na
AT5G09800,0.000537508629781681,AT5G09800,5,-1,protein_coding,na
AT1G66970,0.000537507305168755,SVL2,1,-1,protein_coding,na
AT1G24070,0.000537507087796514,ATCSLA10,1,-1,protein_coding,na
AT3G57560,0.000537506496570719,NAGK,3,-1,protein_coding,na
AT1G77780,0.000537505961544359,AT1G77780,1,-1,protein_coding,na
AT4G33440,0.000537504672890741,AT4G33440,4,1,protein_coding,na
AT2G01920,0.000537503445025478,AT2G01920,2,1,protein_coding,na
AT2G44830,0.000537503088233925,AT2G44830,2,1,protein_coding,na
AT3G63170,0.000537501452923064,AT3G63170,3,1,protein_coding,na
AT3G57630,0.000537500042794821,AT3G57630,3,-1,protein_coding,na
AT2G22450,0.000537499522825161,AT2G22450,2,1,protein_coding,na
